,F0,F1,F2,F3,F4
1733,1.478,1.1018,2.7372,0.0788,1.4753
1734,1.9624,1.8621,1.0835,1.0179,0.7633
1735,0.4145,2.8899,1.4969,1.508,0.0375
1736,0.4418,3.2368,1.5737,0.5462,0.5315
1737,1.8729,2.4049,2.3598,0.2279,1.3535
1738,1.4128,0.8282,2.8506,1.6534,1.4617
1739,1.8946,1.2874,3.2573,2.0782,0.4719
1740,1.3978,1.6056,2.5903,3.0726,0.9403
1741,0.762,3.1233,1.43,2.8107,0.2029
1742,2.5166,0.3787,1.3863,0.4429,1.7693
1743,0.8562,1.4403,2.8145,0.4794,3.0296
1744,1.1314,1.9861,1.31,1.6856,1.6751
1745,3.1632,1.2468,2.8929,1.6924,1.7721
1746,1.3035,1.813,1.6887,1.579,0.3589
1747,1.0991,2.7403,2.3898,1.9641,2.0779
1748,0.123,1.5417,0.5974,1.4485,2.2788
1749,1.4528,1.9692,1.5998,0.684,0.0425
1750,1.7414,1.0483,2.3739,0.9574,1.5437
1751,2.3,2.6117,0.6867,1.4492,0.463
1752,0.615,0.7516,0.3336,2.0397,2.475
1753,0.288,1.9051,2.164,2.573,2.3057
1754,0.6193,1.2024,0.5274,1.1141,3.2326
1755,3.0207,0.5942,0.3018,0.6041,0.8442
1756,0.7112,1.452,0.0147,3.0641,2.6169
1757,0.9771,3.209,2.8199,1.8401,1.8623
1758,0.6931,2.6477,1.8795,0.3581,0.0405
1759,2.4877,2.836,0.8002,2.4103,2.3532
1760,0.3538,2.0108,0.1209,3.2214,2.9059
1761,1.0068,1.8884,0.9912,0.7232,1.9186
1762,2.9414,0.0291,0.2621,1.9752,1.5536
1763,1.1421,0.7817,0.3921,2.8548,2.5782
1764,2.7963,2.7419,2.2578,3.1607,1.3821
1765,2.1696,2.7418,0.9066,2.7533,2.2108
1766,0.8696,2.6288,1.7106,0.9025,0.215
1767,3.2381,2.6986,2.9346,2.6928,1.5957
1768,1.7385,1.8989,1.5145,2.1906,0.5168
1769,1.0792,1.9375,0.3267,0.1468,0.7846
1770,3.0764,2.7115,1.4621,0.3047,0.239
1771,1.829,0.0771,0.7666,3.237,1.497
1772,0.0026,1.9083,0.5309,1.9528,2.7444
1773,1.3946,2.7708,2.2554,0.9284,1.0987
1774,2.1624,3.2626,2.3241,2.3456,2.6997
1775,1.8451,3.2524,2.1909,2.5552,1.4092
1776,0.7645,2.9061,2.6755,0.6751,1.4905
1777,1.8774,2.3387,2.486,0.7582,1.5161
1778,1.3926,0.2597,2.322,2.645,2.497
1779,2.6219,2.0707,2.0208,1.9097,1.117
1780,0.8344,3.2365,0.7168,0.9409,0.4609
1781,2.8819,1.5629,2.1321,1.0443,3.2277
1782,0.8085,1.3994,0.779,1.5305,0.4787
1783,2.1369,2.3307,0.051,2.7741,0.1803
1784,2.3682,0.3611,0.3122,1.4844,2.2113
1785,1.785,2.5142,2.5462,1.2493,0.5622
1786,1.7719,2.6346,3.1677,2.591,1.2256
1787,0.0178,0.3753,1.915,0.9841,2.3752
1788,0.4136,2.0073,2.9446,2.5026,2.0421
1789,0.2952,2.8702,2.2858,1.4379,2.8359
1790,0.4499,1.1664,1.7946,1.8093,3.0549
1791,2.598,0.692,2.3297,0.9582,2.5231
1792,1.9947,1.6822,0.7393,1.5464,0.3243
1793,0.7022,0.6128,2.6819,1.9568,2.5447
1794,3.0083,2.2927,1.1314,0.042,3.1786
1795,0.5298,1.154,3.1566,0.8368,1.5816
1796,1.3694,0.471,2.8186,2.929,0.4901
1797,0.8979,2.4125,2.3473,0.2475,1.3099
1798,0.2549,0.4507,2.596,2.8025,1.6332
1799,0.874,1.6096,0.7424,0.9689,0.8466
1800,3.2106,3.0302,1.446,1.3283,2.5178
1801,1.275,2.9304,0.2873,1.1758,1.8264
1802,0.0364,3.2684,1.2112,0.7914,0.7036
1803,2.255,3.0498,1.522,2.9774,1.478
1804,1.9595,0.8842,2.4774,1.8456,1.7411
1805,0.5678,0.5753,1.0577,1.5568,1.8604
1806,2.7006,0.3201,0.6964,3.2668,3.1181
1807,1.5551,0.6323,0.3486,2.6807,2.7982
1808,2.549,2.0057,2.1548,1.15,2.8144
1809,0.2932,0.5628,2.3112,1.3037,0.1236
1810,1.5446,1.1033,1.1152,3.0103,2.4616
1811,2.657,0.053,0.1923,3.0849,2.6368
1812,0.5764,1.8237,1.9926,1.8026,2.9571
1813,1.4102,2.0001,0.774,1.8787,0.9205
1814,1.6945,1.3369,1.6792,0.6855,1.8506
1815,1.0198,1.5584,1.1199,1.571,3.0016
1816,0.5687,0.5166,2.7742,0.7745,0.1842
1817,3.0268,1.7644,0.2724,1.8773,1.1813
1818,1.7122,2.0971,2.3215,0.1147,1.8882
1819,3.0712,0.7523,1.1518,0.4289,1.4126
1820,0.2522,1.0534,0.5973,1.3121,0.3079
1821,3.1556,2.0676,2.1446,2.8522,2.4817
1822,0.1873,3.1483,0.7663,0.6887,0.4982
1823,1.7717,2.919,2.4453,1.418,0.6689
1824,3.0828,1.0917,1.3501,2.2753,3.0497
1825,1.5168,2.047,0.9792,2.4397,2.172
1826,1.0998,3.2379,1.4758,0.0163,1.3597
1827,0.1034,1.7109,3.14,0.7365,1.0018
1828,0.0578,1.6684,1.1917,0.9914,0.0306
1829,1.1125,2.8722,2.061,1.0028,2.9388
1830,1.5712,0.7998,0.4309,0.2603,1.4532
1831,0.5607,0.8452,1.0835,0.7842,0.8302
1832,2.7268,3.194,1.8482,3.0731,1.0241
1833,2.0188,0.1546,1.544,2.1308,1.4774
1834,1.3234,1.6222,1.4514,1.7759,0.3147
1835,3.243,0.1639,2.8804,2.6754,2.8406
1836,2.8846,1.855,1.7418,3.1542,3.2744
1837,0.5026,2.9816,1.4402,0.4401,2.1488
1838,1.0786,0.7096,1.7957,0.4355,1.5079
1839,2.719,1.7657,2.2221,2.4366,2.4544
1840,3.1248,2.8114,2.2762,2.0799,2.1845
1841,0.017,0.9303,0.4421,2.5544,3.1946
1842,3.0075,0.5996,2.7468,1.7471,3.0368
1843,0.046,0.1623,2.8628,0.7218,1.2805
1844,0.2896,1.0346,3.0615,1.5698,0.7754
1845,1.3064,0.3047,3.1769,2.6175,1.3832
1846,0.1178,0.5984,2.5849,2.6142,2.9138
1847,0.4526,2.3363,1.0453,3.1071,2.9555
1848,0.4582,1.8774,2.4654,2.566,1.5327
1849,1.1141,1.7996,2.018,0.8153,1.9808
1850,0.4595,2.8093,1.4384,2.9969,0.2222
1851,3.24,2.3332,2.7421,1.1338,1.2011
1852,3.2157,2.7312,0.2111,0.715,0.3006
1853,2.768,1.5117,0.2652,2.6461,1.2799
1854,0.9483,2.1871,1.63,1.5979,1.5033
1855,0.2842,2.1379,0.347,2.9132,2.6979
1856,1.0775,1.308,2.0235,1.92,1.8852
1857,2.5993,2.1911,1.3294,2.2166,0.6659
1858,2.5597,3.2166,0.2394,1.7892,2.9769
1859,2.8006,0.1933,0.5664,1.8817,2.8547
1860,0.6215,1.0543,0.11,2.2569,1.6612
1861,1.3478,1.9641,3.2411,1.9923,3.0721
1862,1.356,0.9561,0.0986,1.564,1.0253
1863,1.3444,3.2662,1.9292,1.6716,2.9481
1864,3.0711,0.5917,1.5628,1.0698,1.9941
1865,1.2304,3.1271,1.7608,0.1894,1.651
1866,1.2221,1.8112,3.1747,0.2823,1.4468
1867,3.2248,2.677,0.5601,2.0687,3.095
1868,0.0321,3.227,3.105,1.3666,1.2193
1869,1.7813,1.689,2.0908,1.5142,3.2631
1870,2.4355,2.1207,2.7229,2.5493,1.2674
1871,3.1545,0.0924,1.2769,1.7653,0.5505
1872,0.7704,0.6574,0.6522,0.7961,1.0534
1873,1.0166,0.2605,3.1444,2.0975,1.5835
1874,2.1141,3.1968,0.4263,2.8425,2.0913
1875,1.8225,0.9586,1.245,1.5211,3.1602
1876,2.5534,2.9619,0.9219,2.6936,2.9463
1877,1.924,1.6927,0.2464,1.0527,1.4094
1878,3.2657,0.56,2.6449,0.04,2.5612
1879,0.3009,1.7908,1.8944,1.1808,2.263
1880,2.363,0.1874,2.3234,1.3229,3.2042
1881,1.3397,3.1254,2.9892,2.6137,2.4167
1882,2.948,3.0751,2.3297,2.5274,2.6979
1883,3.0525,0.8106,3.2232,0.3787,0.0703
1884,0.8242,2.9894,0.8324,0.2954,3.2682
1885,0.5339,0.2744,2.7082,2.298,1.3488
1886,2.1379,0.0682,2.3056,0.9465,0.4572
1887,0.049,2.4381,0.1501,2.9283,3.0483
1888,1.6299,1.7615,1.1917,1.9076,2.3796
1889,1.4601,1.9601,0.9869,2.9707,2.8074
1890,1.2634,0.9427,1.2812,0.3367,0.1647
1891,0.0901,2.5339,0.5748,1.9622,0.9643
1892,3.1822,1.5406,0.6678,0.1655,2.1244
1893,1.7767,2.4466,0.8894,1.8269,2.5992
1894,1.0621,3.1149,1.567,0.2559,0.0615
1895,0.6333,0.2646,2.889,1.5253,0.4099
1896,2.1123,1.6171,1.0696,0.4318,3.1943
1897,1.7452,0.0655,0.2401,0.7212,2.6226
1898,2.2093,2.9586,2.4579,1.5265,1.5589
1899,2.271,0.5476,1.7483,2.5332,1.3902
1900,2.1254,1.7682,3.1557,0.1629,0.92
1901,0.0712,3.1422,0.0591,0.5232,1.5874
1902,0.4418,0.6047,2.2173,0.2832,0.8799
1903,2.3174,0.5214,2.4474,2.2477,2.1745
1904,1.956,2.3472,3.0878,2.8217,2.5125
1905,1.6218,0.2876,1.9379,2.4355,0.8904
1906,0.1125,1.8741,2.1089,2.0917,2.4091
1907,0.2746,2.6403,1.2974,0.7148,2.9189
1908,1.755,1.5064,0.7643,2.7101,0.4777
1909,0.9785,3.1882,0.9103,3.1684,2.708
1910,0.3028,0.9592,2.6465,0.4316,1.3238
1911,2.0688,1.9636,0.8192,1.0594,1.5064
1912,1.6943,2.6594,0.3704,2.9781,0.5074
1913,0.8045,1.3322,0.0311,0.3542,0.3064
1914,2.6435,2.8369,1.8913,1.4644,1.0402
1915,0.1212,0.0695,0.7713,0.3588,1.2651
1916,2.6199,2.692,3.146,1.2756,2.2667
1917,2.7701,2.3429,0.789,1.648,3.1685
1918,1.5224,0.2158,2.3516,0.0594,3.2161
1919,1.3413,2.9942,1.0544,0.5867,1.0739
1920,2.1992,0.2442,2.2019,2.0272,1.8897
1921,0.5249,0.631,2.1214,1.4701,1.9085
1922,2.5548,0.0447,0.2686,2.1036,3.0797
1923,1.4631,3.1968,0.1126,0.3059,0.6234
1924,2.9462,1.1241,2.3211,2.9026,3.0776
1925,0.9334,2.163,1.4762,0.7564,0.7716
1926,0.5039,1.2793,3.1657,1.3472,3.189
1927,0.7505,1.2549,1.9341,3.1551,1.1709
1928,2.6344,1.195,2.4872,1.3577,0.7525
1929,1.4832,0.4864,1.1996,0.9039,3.0289
1930,1.8467,2.5493,0.2931,2.5325,3.0256
1931,2.0903,1.7564,2.1634,0.5298,1.7901
1932,3.1421,2.4386,0.1211,1.5846,2.8052
1933,2.5081,2.3172,0.5867,1.4029,1.6976
1934,0.2365,0.4047,0.6564,2.335,0.4668
1935,1.3023,3.0462,2.476,0.5493,0.9457
1936,1.6834,3.2149,0.6421,2.2112,1.4609
1937,1.8005,1.1078,3.0885,1.1554,1.8
1938,3.1657,1.0793,1.0043,0.2052,1.859
1939,2.4358,0.4906,0.7862,1.7269,0.1152
1940,0.4734,2.0377,2.8638,0.7935,2.4
1941,1.1,0.1767,2.628,0.2028,2.0724
1942,1.6933,3.172,1.7384,3.0659,1.3714
1943,2.345,3.2578,3.1638,3.0948,2.9066
1944,2.0553,1.7606,2.821,1.9955,0.22
1945,1.5244,0.2024,1.457,1.8639,1.6597
1946,1.2036,0.3988,1.9345,0.9282,1.7193
1947,0.2511,2.3562,1.7542,1.6309,3.115
1948,0.123,1.0647,2.9216,3.2396,1.821
1949,1.0478,0.2356,0.5683,2.1744,2.3036
1950,1.7834,1.1386,2.9647,1.8997,0.8904
1951,2.798,1.3422,0.6217,3.2035,1.0434
1952,1.8831,2.7401,0.2091,0.4289,2.6876
1953,0.5807,2.3957,1.9872,2.6747,2.7498
1954,0.3092,2.5132,1.0607,2.066,0.5797
1955,1.6653,1.561,1.0421,1.1561,2.2097
1956,0.0351,2.7169,2.8875,0.6316,1.2634
1957,2.2677,0.5948,0.0032,0.6686,1.7554
1958,1.1343,0.9213,1.586,1.6572,0.2895
1959,2.3809,0.9058,1.9509,1.1785,1.7174
1960,2.5063,2.442,3.0188,2.4074,2.2657
1961,0.0026,2.438,0.6648,2.8302,3.1451
1962,2.611,2.9831,2.5874,1.9627,0.0293
1963,2.7531,2.8154,2.439,0.7111,0.1668
1964,1.9748,2.0063,0.4204,2.7581,2.3885
1965,1.4826,2.3821,0.7233,3.1743,3.2545
1966,2.0438,0.8487,0.0563,2.6566,1.7883
1967,2.8419,2.7453,3.0204,1.5277,1.952
1968,3.1461,0.2335,2.3967,1.2108,0.9899
1969,3.1591,1.1787,1.3927,0.7598,0.0819
1970,2.6916,0.3454,1.7907,2.8085,3.2251
1971,0.5941,1.2616,2.3932,3.0663,2.4995
1972,2.9264,1.7335,2.5804,1.0336,2.9981
1973,0.0039,2.7894,1.2202,1.4169,1.2116
1974,3.1556,0.3824,0.7078,2.3043,3.2352
1975,2.6335,1.1614,2.8033,2.7238,0.4922
1976,2.134,1.4271,1.1439,1.0311,0.9274
1977,0.6002,1.8801,0.8351,0.2244,1.0173
1978,1.9241,2.2567,2.6319,0.4001,3.0138
1979,1.0549,1.7251,1.0714,3.1135,2.3112
1980,2.8758,2.2481,0.8439,0.8562,1.5405
1981,1.6838,1.2166,3.1917,0.4404,2.5111
1982,0.6874,2.9838,0.4264,1.2386,2.6127
1983,1.4174,3.2099,1.3288,0.0715,2.3105
1984,1.4174,0.4877,1.8375,0.1785,2.13
1985,0.7765,3.2543,2.7539,0.0757,1.9203
1986,3.1473,2.1464,2.6016,0.115,2.8215
1987,0.3574,1.9211,0.3106,0.5639,1.1854
1988,2.7625,1.0389,1.8231,1.538,1.6161
1989,1.0372,2.1388,2.9406,1.8134,1.5252
1990,2.7676,2.5977,1.711,2.9201,2.5437
1991,1.2939,2.0781,0.9107,1.6819,0.1742
1992,1.2351,0.2831,1.5058,0.5025,0.5851
1993,1.7772,2.3297,2.8534,0.4009,1.6081
1994,2.0638,1.745,0.5024,0.1179,1.4978
1995,2.6915,1.875,1.5704,2.8149,0.5842
1996,2.4317,2.1543,2.2808,2.4483,0.0987
1997,0.8538,1.5895,2.4336,3.2198,1.0038
1998,1.1725,2.9032,0.7944,0.1152,1.6891
1999,1.4771,2.889,0.8229,1.8485,2.0894
2000,1.3458,1.8444,2.6876,0.4287,2.5521
2001,2.3889,0.5961,3.1163,2.1127,2.9745
2002,1.5763,0.8435,0.9547,0.7816,1.0993
2003,1.7831,0.2364,0.6079,1.6033,3.0764
2004,1.8627,2.6865,0.1893,2.6047,1.4719
2005,0.3205,3.1351,0.6997,1.3259,0.196
2006,2.0463,0.5201,1.9803,0.7006,2.531
2007,2.7999,2.6312,1.8049,0.2984,3.0378
2008,2.2569,0.6796,1.5535,1.1025,2.8538
2009,0.0479,0.3172,3.2021,3.2629,1.112
2010,3.186,0.161,2.5181,1.0003,1.5636
2011,1.7838,0.4227,1.8138,2.0865,0.4601
2012,2.3984,2.1912,2.5129,0.2631,2.6735
2013,2.803,1.0809,1.6129,1.2012,2.6325
2014,0.9159,0.9835,2.4874,1.0393,2.7704
2015,2.3899,2.8567,0.7371,1.7827,2.5902
2016,3.1767,2.7477,2.2422,2.7031,2.4889
2017,1.8994,0.845,1.6759,1.9099,0.9239
2018,1.6675,0.935,2.1967,1.057,1.9393
2019,2.1153,0.3794,3.0572,2.7725,1.2051
2020,1.4197,2.2789,0.2222,2.3386,0.8782
2021,0.6913,2.9998,2.0134,2.8017,0.9705
2022,0.303,1.9502,0.2319,1.9553,3.11
2023,1.4513,2.7174,1.6997,2.5598,2.8582
2024,3.2433,1.1118,1.7052,0.7567,0.0305
2025,3.0885,1.4866,0.514,2.2624,1.9698
2026,2.6819,1.2349,3.2221,2.2142,1.6137
2027,1.9757,2.0009,0.1911,1.6635,2.191
2028,0.1287,2.9276,2.2912,1.0583,1.2799
2029,2.8426,3.1076,2.7672,0.56,1.1597
2030,1.1232,2.6192,1.6101,1.7701,1.9293
2031,3.2174,1.8324,0.8179,3.0926,3.1691
2032,2.7527,1.7439,0.7661,2.1112,2.6853
2033,1.0961,1.0946,3.0559,1.1627,2.9707
2034,1.0679,2.1064,3.1747,3.0269,1.5424
2035,1.5677,0.8902,1.3887,2.4003,3.0429
2036,1.4999,2.0743,0.881,3.0428,1.9366
2037,3.0418,1.5146,0.1642,2.6368,0.7342
2038,0.6376,0.0457,3.0664,2.4467,3.067
2039,1.0714,3.1552,0.5975,1.0859,1.2953
2040,1.1119,0.1773,2.0722,1.589,1.308
2041,0.2452,0.9346,2.126,0.7843,3.0382
2042,1.7315,0.6077,1.7658,2.2102,2.2008
2043,0.0506,2.3337,2.1575,0.7451,0.8066
2044,1.6794,1.758,2.0598,2.6826,1.5525
2045,0.8917,0.5392,0.2542,1.0201,3.1478
2046,0.2353,1.8384,2.1522,2.6267,0.6658
2047,2.7139,2.7337,1.3236,0.9068,1.2363
2048,1.3434,0.7585,1.4936,1.2379,1.1212
2049,3.0983,0.9984,0.9228,1.6686,2.903
2050,1.2138,2.5075,2.067,1.5065,1.5365
2051,0.0465,1.2304,2.9522,0.5563,1.008
2052,1.0434,1.1569,0.8176,1.3886,0.7071
2053,3.0414,1.0211,0.4151,0.6065,2.6193
2054,0.1085,2.8123,2.0319,0.4972,0.062
2055,1.8994,2.4078,2.2893,0.068,1.3404
2056,1.4843,3.1297,2.4585,0.0914,0.0069
2057,1.8565,2.8716,1.1412,2.3156,2.867
2058,2.0269,2.2145,1.9082,1.9987,2.7513
2059,2.3148,1.3434,0.5731,0.2713,2.4979
2060,2.1506,2.7326,1.9555,0.6297,3.084
2061,1.4776,1.9123,0.4122,2.4079,1.7448
2062,0.4817,0.9633,2.8809,3.2116,2.6303
2063,2.6035,2.8462,3.0246,1.9255,2.0871
2064,2.3686,1.8197,0.7985,0.3127,2.8422
2065,2.5257,2.7701,0.9237,2.0508,0.7552
2066,0.7761,2.0286,1.6601,0.4245,2.4232
2067,0.4278,1.7831,2.5021,2.3277,1.9573
2068,1.1405,1.9898,1.6538,1.5224,0.3154
2069,0.9678,3.144,0.3496,3.1418,2.8968
2070,2.8398,0.3354,3.1148,0.2658,0.4591
2071,0.5905,3.1367,1.2481,2.1614,0.7624
2072,2.3022,2.2179,2.3609,0.2313,3.0674
2073,3.208,0.9609,2.6436,0.6156,2.9752
2074,2.4953,1.9009,2.1862,1.8733,1.5652
2075,1.6602,3.1509,1.917,2.9229,1.6801
2076,2.0694,0.1739,1.8079,1.1451,2.7024
2077,0.6283,1.94,1.8996,1.3754,2.8987
2078,1.3272,0.7805,0.6178,2.4103,0.5165
2079,1.0263,0.377,0.6498,1.4821,2.5175
2080,1.5685,0.5042,1.3006,0.4869,0.2988
2081,1.8834,1.3528,1.0259,1.0349,2.8081
2082,2.215,2.3009,2.7948,2.9929,0.301
2083,2.0035,0.5763,1.8583,1.4353,0.9715
2084,1.7552,0.5849,1.427,1.9585,1.1222
2085,1.7066,2.2378,2.9778,0.3924,0.8076
2086,0.3602,0.8256,0.5254,1.9184,2.9422
2087,0.0463,2.3716,2.2891,1.9315,1.9378
2088,0.3807,2.9001,0.969,0.3436,1.5574
2089,0.9164,1.2561,0.7605,2.6532,1.2981
2090,2.5757,0.5301,2.4678,1.4106,2.3698
2091,0.5021,2.9681,0.0733,0.0144,0.6534
2092,0.8366,1.6139,1.1393,1.5657,1.0246
2093,2.2566,1.1717,2.2484,1.2306,2.4198
2094,2.7487,0.5403,0.0692,1.6685,2.2755
2095,2.3685,1.0085,2.5471,3.2048,0.6547
2096,0.1102,2.3216,2.036,0.5565,2.8373
2097,1.7305,0.8034,1.3469,0.7257,1.928
2098,1.9488,0.1427,1.0895,1.8767,3.249
2099,0.4818,3.1133,0.076,3.1712,1.0164
2100,1.7252,2.8872,1.1445,2.133,0.7236
2101,1.6442,1.7704,0.3535,2.2712,1.8389
2102,1.0945,1.1268,2.9127,1.6268,1.7921
2103,2.8611,1.3404,0.9089,2.2385,2.0213
2104,1.239,0.9068,0.4419,2.9622,0.1642
2105,2.7603,2.5403,1.5998,2.3922,2.0173
2106,2.2195,0.706,0.6754,2.7477,1.2122
2107,0.9485,0.2055,2.545,0.9848,3.0488
2108,0.0035,1.5799,2.4419,0.1498,2.4561
2109,1.7761,2.717,1.1411,2.1071,2.3651
2110,1.958,1.2338,0.7193,1.7149,1.625
2111,0.8789,1.5144,1.1925,2.6318,2.5107
2112,1.3114,3.0534,1.7335,0.239,0.6553
2113,0.6805,1.185,0.8779,0.0536,0.5046
2114,0.1848,0.667,0.0473,2.1308,1.836
2115,1.0937,2.7117,3.276,1.4608,3.1118
2116,2.0384,1.8366,1.5062,2.4034,0.5042
2117,1.7749,1.2163,3.0645,2.4093,1.3403
2118,0.8724,3.1006,0.5957,1.3999,3.2705
2119,1.4918,2.1928,2.9469,1.1295,2.7752
2120,2.7164,1.9013,2.6317,1.7117,0.81
2121,1.4651,2.88,0.3127,0.4528,2.4536
2122,1.8898,0.22,2.6161,0.7508,2.8437
2123,1.5233,1.7487,0.9635,0.6303,0.7217
2124,3.2716,1.2549,1.3467,2.6311,2.0842
2125,2.4851,2.4153,0.4104,0.9641,1.2072
2126,3.233,2.3164,0.1063,2.5616,0.9865
2127,0.3297,2.8667,2.6813,0.3193,2.3214
2128,0.8096,1.8606,2.0914,0.1737,0.8464
2129,1.9551,1.8441,0.7605,1.3282,0.6203
2130,0.9189,0.8969,1.226,1.5403,1.8884
2131,2.2097,0.1642,1.7072,1.8011,3.0554
2132,2.5564,0.3059,2.9051,0.7722,2.361
2133,1.1477,2.6098,0.9119,1.0938,0.9077
2134,2.589,0.5189,1.6089,2.5296,2.6821
2135,1.1952,1.4463,1.6471,1.6692,0.7394
2136,1.5256,1.8186,2.5296,0.9689,2.6527
2137,0.9181,2.9015,0.7545,0.8341,2.8973
2138,2.5619,1.8809,2.3213,2.6768,1.0585
2139,0.4435,2.2976,0.5792,2.0411,3.2423
2140,0.1089,1.9247,3.0082,2.5576,2.0615
2141,2.4597,1.9423,0.7628,1.4168,0.3886
2142,1.5326,1.7072,0.3767,0.2269,1.6552
2143,0.9087,0.4053,0.5134,1.8408,2.2078
2144,2.9464,1.2831,1.2243,1.9213,1.1859
2145,0.2767,1.4103,1.01,0.4079,0.7735
2146,2.1055,2.8733,0.9606,0.4498,1.5527
2147,1.893,0.4621,2.5143,1.5991,1.2528
2148,2.0144,1.2703,2.1498,2.7169,2.1492
2149,0.1424,0.715,2.2306,1.9913,1.8301
2150,3.0979,2.0019,2.2107,2.3144,0.7589
2151,0.3673,3.0938,0.5957,2.1098,0.3388
2152,3.0834,3.2501,1.3732,2.7555,2.0848
2153,3.0609,2.5145,2.3771,1.084,0.0549
2154,2.446,0.4077,1.7068,1.9584,1.6321
2155,2.1721,0.7506,0.6007,0.2182,1.8514
2156,1.7947,1.7003,2.4432,0.9524,1.7762
2157,1.1071,2.2574,1.7782,0.6292,1.0445
2158,2.1586,2.343,1.7313,3.1198,0.5231
2159,2.4969,0.2223,1.808,1.4034,2.3449
2160,1.1066,0.6866,0.216,1.4107,3.2377
2161,1.5293,1.0731,0.5151,3.0839,2.4322
2162,2.211,0.5472,0.1944,1.7641,1.1256
2163,1.1764,2.9646,0.2469,0.003,2.7176
2164,1.2981,1.2538,2.2956,1.5296,2.7894
2165,0.4703,2.6863,1.1224,2.3169,1.8121
2166,3.0415,1.5263,3.2675,0.6126,0.3833
2167,0.3737,2.2193,0.6145,2.444,0.7758
2168,1.8499,2.3356,0.0929,0.1843,2.5649
2169,1.3359,0.9117,0.2293,2.1299,0.156
2170,0.2648,2.0909,0.7431,1.142,2.6594
2171,1.0348,0.2046,0.749,1.7334,2.2284
2172,2.0977,2.0723,0.9148,3.0372,1.1283
2173,2.4425,0.3262,1.9102,2.4213,0.726
2174,1.0941,2.3478,2.4252,2.548,3.1863
2175,1.3909,2.7776,1.0892,1.5089,0.9623
2176,0.6559,2.8157,3.1202,2.0458,2.5242
2177,3.0977,1.3054,0.3151,2.1427,0.2036
2178,0.2139,2.7179,1.2018,1.1177,3.0544
2179,0.7854,1.3988,3.0739,1.1782,0.6874
2180,0.1666,0.1596,2.8137,1.2543,1.161
2181,1.897,1.854,0.3928,2.665,1.5282
2182,0.2975,1.3633,0.4232,3.1195,0.0346
2183,2.2727,1.3819,3.037,1.1286,2.584
2184,0.989,1.8713,2.5886,0.3968,1.5097
2185,0.347,3.1228,1.3407,1.7245,2.5694
2186,1.806,1.8545,0.7317,2.0574,1.1094
2187,0.8804,1.4012,1.2569,1.7925,1.5532
2188,0.2139,1.3566,2.6559,1.8479,0.5296
2189,1.9819,2.2279,1.7628,0.8852,3.2309
2190,1.388,1.5864,2.045,2.2101,1.0071
2191,0.134,2.8993,3.2232,3.1228,0.8978
2192,2.5566,0.6873,0.5761,1.5987,1.6335
2193,0.421,1.8631,0.3226,0.3033,1.4948
2194,2.1581,0.2646,1.0348,3.2586,2.1062
2195,1.1385,0.2439,0.0152,1.2009,2.8381
2196,0.5296,1.2702,2.8681,0.3029,1.2088
2197,2.2424,0.6622,1.7211,0.4555,1.3456
2198,3.0858,2.2481,0.4836,1.7062,0.3423
2199,0.2621,0.7857,3.1553,1.638,1.0745
2200,2.5383,1.4787,2.6228,1.6258,0.1248
2201,2.7527,0.3534,1.7842,0.9998,3.0799
2202,0.2626,2.9169,1.0288,2.5404,2.6547
2203,1.9737,2.7268,2.869,0.6186,1.6137
2204,0.7666,1.2483,1.7618,1.1726,0.9043
2205,3.1261,0.2176,0.8137,0.0455,2.219
2206,0.0474,1.6644,1.5081,1.8109,0.6055
2207,0.9621,2.8905,0.4815,2.3979,3.0433
2208,0.0912,0.5278,2.5764,2.0397,0.3887
2209,0.1001,1.7855,2.601,0.3874,0.2987
2210,1.4925,2.1914,1.3533,2.3875,1.7522
2211,2.347,1.624,0.2636,1.1646,1.793
2212,3.1701,1.4166,1.3156,1.2858,0.8358
2213,0.6579,0.838,2.3832,3.0414,1.3242
2214,0.4777,0.1031,1.7549,0.6344,0.8097
2215,1.3393,1.5562,0.0501,2.6338,2.7203
2216,0.8555,0.8818,0.2044,3.0259,0.1279
2217,2.7123,2.753,3.0597,1.1902,0.4419
2218,2.4465,0.407,2.3214,2.987,2.0116
2219,0.9954,0.2124,0.2887,0.1756,2.2524
2220,0.6989,0.2684,1.8507,2.4441,0.4116
2221,0.7766,2.2177,0.6908,0.7528,0.8736
2222,1.1451,2.6514,3.0634,0.3383,0.9216
2223,2.5274,2.6993,2.031,0.5046,3.0683
2224,1.7995,2.1125,2.4229,2.9841,2.4018
2225,0.2366,2.6717,1.5335,2.0423,0.1313
2226,2.0081,2.8589,1.8718,1.8188,1.0604
2227,0.9378,2.0311,0.4167,0.6269,1.3369
2228,1.1915,0.8093,3.2593,1.1816,1.7342
2229,0.9025,0.1151,1.8055,1.4938,1.217
2230,1.7171,2.4219,0.598,0.1721,3.0902
2231,2.3644,2.4639,3.1446,1.2416,2.218
2232,2.2789,3.1838,1.5883,1.3961,0.4717
2233,2.2695,0.0936,2.2641,0.3557,2.9329
2234,2.5745,1.0246,0.0744,3.0765,2.5998
2235,0.8729,0.6415,1.8383,0.8917,1.3661
2236,2.3812,0.3168,2.9571,1.463,0.9993
2237,0.9967,2.3267,1.8957,0.6829,2.0707
2238,2.7123,3.081,0.4605,2.6172,3.0456
2239,3.1745,3.1953,1.1671,0.3542,1.2505
2240,1.9882,2.042,2.9402,1.6919,1.9665
