,F0,F1,F2,F3,F4
12870,7,5,6,7,3
12871,9,1,5,4,0
12872,4,8,4,0,6
12873,6,8,8,1,6
12874,6,3,7,0,0
12875,5,1,4,3,1
12876,1,1,1,3,7
12877,8,1,1,7,2
12878,0,7,1,6,6
12879,5,0,7,8,9
12880,6,0,2,1,4
12881,0,0,6,4,8
12882,0,8,6,0,5
12883,2,6,3,7,7
12884,3,1,4,3,1
12885,2,7,6,1,5
12886,3,8,6,4,3
12887,5,8,0,7,9
12888,8,8,0,5,3
12889,1,7,6,5,7
12890,5,7,8,4,8
12891,8,9,2,5,7
12892,5,9,1,4,3
12893,0,4,4,8,5
12894,9,6,4,2,5
12895,4,7,2,4,9
12896,6,9,2,6,8
12897,4,6,6,9,0
12898,4,8,3,4,0
12899,5,1,9,5,1
12900,7,1,0,5,9
12901,8,5,1,9,6
12902,5,3,2,7,0
12903,0,6,2,1,8
12904,8,7,5,9,1
12905,4,3,7,1,1
12906,5,1,3,7,8
12907,4,2,8,0,7
12908,6,3,4,7,7
12909,3,2,1,9,6
12910,8,8,1,0,7
12911,3,0,6,2,8
12912,0,9,8,5,7
12913,3,6,9,3,8
12914,7,6,9,4,6
12915,2,6,9,7,4
12916,8,1,7,6,5
12917,8,2,4,6,7
12918,8,6,1,8,6
12919,3,1,8,6,3
12920,7,2,2,0,7
12921,4,1,8,7,5
12922,5,7,4,0,5
12923,5,9,1,5,6
12924,4,5,0,6,1
12925,2,3,5,1,7
12926,3,3,6,8,8
12927,6,4,7,8,5
12928,3,9,0,0,0
12929,7,4,0,0,8
12930,4,2,7,7,2
12931,9,0,8,7,3
12932,2,8,4,4,1
12933,3,3,8,7,8
12934,7,4,1,1,9
12935,6,5,8,4,3
12936,5,2,7,1,2
12937,5,8,3,8,3
12938,7,6,7,0,7
12939,2,2,8,6,7
12940,3,6,5,9,0
12941,1,5,5,1,2
12942,1,0,1,5,2
12943,3,8,4,4,0
12944,6,5,8,5,3
12945,4,8,7,2,8
12946,7,3,1,8,5
12947,6,7,9,8,7
12948,3,6,9,3,1
12949,9,5,6,1,1
12950,2,4,6,2,8
12951,4,1,0,6,0
12952,4,9,6,0,8
12953,8,7,4,1,6
12954,7,5,2,9,6
12955,9,1,3,4,3
12956,0,2,8,8,3
12957,9,2,3,5,1
12958,2,3,7,3,0
12959,1,7,4,6,9
12960,5,7,4,0,9
12961,4,7,1,2,2
12962,7,2,4,3,6
12963,9,0,8,2,6
12964,1,2,2,2,4
12965,9,7,6,5,5
12966,0,8,5,3,7
12967,6,5,7,6,6
12968,5,3,0,9,4
12969,9,1,3,8,5
12970,8,2,6,7,5
12971,4,1,6,0,9
12972,5,0,4,1,4
12973,0,6,3,1,6
12974,2,5,5,2,1
12975,2,7,8,3,4
12976,6,0,0,6,2
12977,9,1,7,7,8
12978,1,5,8,5,8
12979,4,9,8,3,7
12980,4,6,2,0,9
12981,3,5,2,8,0
12982,0,8,0,0,6
12983,3,4,8,4,2
12984,0,2,5,3,8
12985,9,1,8,5,2
12986,8,0,4,6,4
12987,1,8,4,2,2
12988,8,9,6,2,1
12989,5,8,2,5,5
12990,2,5,5,5,8
12991,1,4,9,8,9
12992,7,9,8,6,4
12993,6,0,0,7,5
12994,8,6,8,2,1
12995,2,1,8,5,0
12996,4,3,9,8,8
12997,9,6,5,9,1
12998,0,9,4,4,3
12999,7,4,7,4,9
13000,8,6,5,4,7
13001,8,1,6,7,6
13002,5,2,2,4,7
13003,6,2,3,9,5
13004,8,0,2,3,9
13005,1,4,9,6,0
13006,8,1,2,5,5
13007,2,3,9,0,9
13008,7,0,9,9,1
13009,5,2,3,4,6
13010,9,7,0,3,4
13011,7,3,8,8,6
13012,5,1,1,5,9
13013,8,5,1,3,1
13014,0,8,0,8,8
13015,6,6,2,1,7
13016,4,6,7,8,4
13017,2,1,7,9,7
13018,5,4,4,6,9
13019,6,2,5,4,6
13020,6,2,6,3,9
13021,6,6,1,5,4
13022,2,9,3,0,7
13023,1,3,2,5,4
13024,9,0,9,6,6
13025,0,7,8,5,7
13026,4,9,3,0,8
13027,2,0,6,7,6
13028,6,4,0,9,1
13029,9,2,2,5,9
13030,5,8,4,5,0
13031,7,0,7,3,3
13032,9,1,4,8,5
13033,1,2,3,8,0
13034,8,9,4,6,6
13035,7,1,7,2,3
13036,3,6,7,2,1
13037,9,6,7,0,1
13038,4,4,7,4,2
13039,5,9,1,8,4
13040,5,8,6,3,6
13041,1,4,6,9,8
13042,6,0,2,0,2
13043,6,1,7,0,6
13044,8,2,6,4,1
13045,4,8,4,4,8
13046,6,1,2,3,3
13047,9,1,6,4,7
13048,2,3,0,6,9
13049,1,1,2,1,0
13050,1,7,4,3,4
13051,2,8,5,0,2
13052,8,4,6,0,5
13053,6,8,9,8,9
13054,8,2,9,5,8
13055,2,3,6,6,1
13056,7,0,9,0,3
13057,0,2,6,6,4
13058,8,4,4,5,4
13059,5,7,6,5,1
13060,3,5,8,3,5
13061,7,2,6,7,5
13062,0,9,6,6,5
13063,7,9,2,1,6
13064,9,8,2,4,8
13065,7,5,2,5,9
13066,6,5,2,3,9
13067,4,5,8,1,0
13068,6,5,3,1,8
13069,1,1,3,4,6
13070,1,6,6,0,9
13071,2,6,0,3,3
13072,4,9,1,4,0
13073,5,5,5,5,6
13074,5,6,8,9,8
13075,9,2,9,1,8
13076,8,1,3,0,1
13077,5,7,1,7,9
13078,7,5,9,3,4
13079,7,1,8,6,0
13080,4,7,5,5,8
13081,8,7,1,0,2
13082,3,8,8,7,1
13083,4,2,7,9,1
13084,0,9,7,5,8
13085,6,5,5,2,7
13086,8,5,6,6,0
13087,1,4,4,5,2
13088,3,1,1,0,2
13089,8,6,6,9,0
13090,6,6,9,7,8
13091,9,2,1,4,3
13092,8,4,3,1,2
13093,2,2,2,1,3
13094,3,2,2,1,6
13095,4,7,6,9,1
13096,1,3,4,3,8
13097,9,6,3,7,9
13098,3,4,8,3,3
13099,3,6,5,1,3
13100,5,3,8,3,8
13101,6,6,9,9,3
13102,7,4,2,5,7
13103,4,6,3,4,2
13104,2,8,7,3,5
13105,1,0,2,1,2
13106,3,7,1,4,7
13107,2,6,1,6,5
13108,3,9,5,7,5
13109,0,3,2,1,2
13110,8,6,1,6,0
13111,9,5,5,0,0
13112,0,0,2,8,0
13113,0,6,7,2,5
13114,7,0,2,3,9
13115,2,8,2,2,9
13116,2,3,3,1,1
13117,6,9,3,1,9
13118,1,6,9,7,7
13119,8,6,6,6,4
13120,5,9,7,5,9
13121,2,8,8,0,6
13122,3,3,3,1,3
13123,6,5,1,5,7
13124,7,6,0,8,5
13125,8,5,0,6,5
13126,1,6,7,3,8
13127,8,9,9,8,7
13128,2,0,0,1,2
13129,8,3,9,7,1
13130,3,9,3,5,7
13131,0,2,7,8,0
13132,4,4,1,1,0
13133,9,2,3,9,2
13134,5,3,9,8,2
13135,3,0,6,1,6
13136,9,5,8,1,8
13137,7,4,1,7,7
13138,7,2,9,3,9
13139,2,1,2,9,7
13140,4,6,3,5,2
13141,6,9,1,6,5
13142,7,6,4,6,0
13143,0,7,2,1,3
13144,2,1,6,2,7
13145,4,0,9,1,5
13146,8,4,8,1,4
13147,3,0,1,4,0
13148,0,9,9,1,0
13149,0,8,3,3,0
13150,6,6,0,1,9
13151,1,7,2,3,6
13152,3,5,1,4,4
13153,0,6,7,6,8
13154,1,6,2,4,9
13155,8,8,5,3,6
13156,7,6,3,4,2
13157,0,4,9,6,8
13158,7,2,2,6,7
13159,8,7,0,3,4
13160,6,7,3,5,7
13161,0,3,7,5,6
13162,9,7,7,5,2
13163,8,1,1,5,8
13164,9,1,2,3,4
13165,3,6,9,4,5
13166,5,8,9,7,6
13167,2,3,1,3,8
13168,2,2,9,2,5
13169,8,8,1,6,2
13170,9,6,9,5,0
13171,4,1,5,1,1
13172,0,0,1,2,4
13173,9,9,3,9,1
13174,8,2,4,6,7
13175,8,2,5,7,5
13176,7,3,0,9,2
13177,7,0,9,3,2
13178,8,2,0,3,5
13179,6,2,7,2,3
13180,2,7,4,9,6
13181,5,5,4,6,7
13182,6,4,1,8,5
13183,4,9,8,0,2
13184,3,8,1,0,7
13185,9,6,2,2,8
13186,6,3,1,4,3
13187,9,3,1,0,9
13188,4,3,1,2,4
13189,2,7,6,0,6
13190,9,2,3,0,7
13191,7,5,7,3,7
13192,7,2,1,6,3
13193,1,3,3,0,0
13194,0,8,7,1,9
13195,2,4,7,2,6
13196,1,0,4,7,7
13197,9,4,3,7,9
13198,8,9,2,2,5
13199,2,2,6,2,4
13200,9,3,8,2,8
13201,9,7,5,6,9
13202,8,8,7,6,6
13203,1,3,5,5,4
13204,9,2,3,3,7
13205,3,0,6,1,1
13206,8,5,5,7,0
13207,2,4,0,1,3
13208,3,6,3,0,1
13209,8,8,7,0,5
13210,0,6,6,1,3
13211,7,5,5,8,9
13212,4,5,1,6,3
13213,2,1,1,9,7
13214,2,2,0,5,9
13215,3,7,5,8,9
13216,4,6,4,3,6
13217,8,3,7,4,7
13218,3,7,6,3,0
13219,7,0,9,5,6
13220,6,5,2,4,0
13221,0,7,3,3,9
13222,7,3,6,0,9
13223,9,5,6,1,4
13224,8,6,9,2,5
13225,5,9,6,1,1
13226,2,3,7,6,3
13227,1,3,5,0,0
13228,6,0,1,6,0
13229,8,5,7,1,1
13230,6,0,0,4,5
13231,7,4,0,3,1
13232,5,0,4,4,8
13233,4,4,0,7,4
13234,6,1,1,2,4
13235,1,3,9,9,6
13236,1,2,8,1,1
13237,5,9,8,4,3
13238,3,1,1,1,9
13239,7,2,1,5,4
13240,9,0,8,9,2
13241,0,8,6,6,1
13242,0,0,9,2,9
13243,8,7,0,1,9
13244,1,8,1,4,5
13245,1,2,5,8,5
13246,0,3,1,0,0
13247,0,2,7,7,7
13248,6,9,8,5,9
13249,3,5,7,6,6
13250,3,3,4,8,5
13251,8,0,4,4,7
13252,5,2,5,9,4
13253,3,6,9,5,0
13254,9,0,4,2,2
13255,8,7,4,8,0
13256,7,6,7,9,9
13257,0,1,7,3,1
13258,7,9,0,0,0
13259,5,3,7,2,1
13260,1,7,0,3,3
13261,2,8,7,4,6
13262,8,2,0,7,9
13263,0,1,0,5,4
13264,7,1,6,9,3
13265,9,2,3,7,2
13266,8,9,2,8,8
13267,2,2,0,9,6
13268,0,1,1,1,4
13269,9,5,2,0,7
13270,2,2,5,0,1
13271,3,4,7,1,5
13272,7,5,3,3,5
13273,8,7,5,3,6
13274,7,4,7,5,8
13275,6,3,0,3,1
13276,5,2,0,1,8
13277,2,0,6,6,7
13278,4,2,1,3,7
13279,6,8,4,8,1
13280,1,9,7,9,5
13281,8,9,1,9,7
13282,4,7,9,5,0
13283,5,9,4,7,9
13284,5,4,1,0,8
13285,3,1,0,2,4
13286,5,7,7,8,6
13287,7,1,8,0,4
13288,7,7,6,0,9
13289,5,2,8,3,1
13290,8,1,2,7,5
13291,2,2,9,6,5
13292,3,1,4,2,6
13293,1,6,7,5,3
13294,3,4,2,8,5
13295,3,0,8,1,8
13296,5,6,7,5,4
13297,4,2,2,7,9
13298,0,2,6,2,9
13299,4,7,7,2,1
13300,2,9,6,9,2
13301,5,1,0,7,7
13302,1,0,9,9,9
13303,6,4,1,2,2
13304,8,9,7,9,4
13305,1,4,3,1,2
13306,8,2,8,4,3
13307,2,9,5,4,1
13308,9,7,7,1,4
13309,1,6,1,1,1
13310,7,7,8,7,3
13311,4,4,3,3,8
13312,5,5,3,4,8
13313,2,0,5,4,0
13314,8,2,2,6,5
13315,1,5,7,7,7
13316,9,7,4,3,5
13317,7,8,0,7,7
13318,2,8,0,9,5
13319,5,9,3,2,2
13320,1,9,5,4,5
13321,9,0,4,9,1
13322,5,5,1,0,9
13323,4,3,2,4,5
13324,6,5,4,8,1
13325,2,2,4,8,5
13326,4,0,3,9,4
13327,3,5,4,6,9
13328,7,8,8,5,7
13329,4,1,7,5,3
13330,9,7,2,2,3
13331,2,8,1,8,1
13332,2,0,8,9,7
13333,4,6,9,7,6
13334,0,4,4,2,0
13335,9,3,5,9,4
13336,0,9,4,5,5
13337,0,5,4,0,9
13338,5,8,0,5,3
13339,7,4,7,5,1
13340,6,2,4,7,3
13341,0,8,7,6,7
13342,3,7,8,2,7
13343,1,4,8,0,2
13344,8,6,9,4,5
13345,1,5,2,5,4
13346,8,8,3,2,4
13347,7,6,6,7,8
13348,1,0,9,5,8
13349,3,6,8,7,9
13350,4,2,9,5,4
13351,3,3,3,0,3
13352,2,0,9,0,7
13353,3,4,4,2,7
13354,3,3,9,2,9
13355,9,6,4,1,6
13356,4,5,1,3,2
13357,1,9,3,3,9
13358,0,9,2,2,0
13359,9,4,0,0,5
13360,1,2,9,6,5
13361,3,1,5,4,4
13362,4,7,7,9,1
13363,8,5,0,4,7
13364,4,7,8,0,7
13365,2,5,4,7,3
13366,3,4,1,9,5
13367,9,1,9,0,1
13368,2,4,9,6,4
13369,9,2,6,9,3
13370,1,6,1,4,6
13371,8,2,3,3,7
13372,7,7,8,5,1
13373,7,9,2,7,0
13374,7,3,8,4,8
13375,1,0,2,8,6
13376,4,4,0,4,9
13377,3,9,8,9,1
13378,0,8,1,3,5
13379,3,8,1,5,8
13380,4,1,2,9,5
13381,1,2,8,8,9
13382,6,4,9,2,9
13383,3,5,4,5,6
13384,9,7,3,9,9
13385,1,9,4,6,2
13386,9,0,0,3,0
13387,7,7,9,3,2
13388,9,9,4,8,2
13389,8,8,7,0,8
13390,1,8,1,2,0
13391,1,7,1,0,3
13392,1,0,1,3,6
13393,9,1,9,3,7
13394,4,2,7,2,6
13395,8,0,4,7,6
13396,0,8,5,7,4
13397,3,6,7,3,0
13398,0,0,8,5,5
13399,6,5,3,1,7
13400,0,4,6,4,3
13401,4,0,1,8,5
13402,6,8,4,2,1
13403,7,7,2,1,9
13404,9,1,1,7,7
13405,0,7,6,8,5
13406,8,9,2,6,9
13407,6,4,7,2,8
13408,1,5,5,3,4
13409,1,0,6,8,7
13410,7,1,2,5,9
13411,5,3,4,6,8
13412,6,6,2,5,5
13413,4,9,6,3,5
13414,6,7,4,1,5
13415,7,9,8,5,7
13416,2,5,5,3,6
13417,5,8,6,5,1
13418,2,3,9,1,9
13419,2,1,1,3,2
13420,5,8,8,0,1
13421,6,0,6,9,5
13422,6,3,6,7,8
13423,0,2,3,7,2
13424,6,8,6,8,4
13425,5,6,3,2,9
13426,4,1,5,7,9
13427,4,1,8,6,2
13428,1,5,8,8,1
13429,0,4,7,3,9
13430,4,7,3,8,5
13431,7,7,8,3,6
13432,1,1,4,4,6
13433,5,9,3,0,4
13434,7,0,4,5,9
13435,2,6,6,0,6
13436,6,4,0,4,5
13437,7,0,8,9,4
13438,3,7,8,2,2
13439,9,6,3,6,5
13440,4,5,3,7,2
13441,3,3,1,8,0
13442,0,1,6,1,8
13443,4,7,8,8,3
13444,2,9,7,7,2
13445,0,2,8,4,5
13446,4,2,4,7,5
13447,1,2,1,8,7
13448,4,9,0,0,6
13449,6,2,3,1,4
13450,9,7,3,7,9
13451,8,1,9,2,7
13452,1,7,9,3,1
13453,5,2,2,6,4
13454,8,5,9,1,8
13455,5,9,8,6,7
13456,6,7,2,1,5
13457,4,1,4,7,0
13458,4,7,0,6,7
13459,5,9,2,8,3
13460,1,1,3,8,8
13461,4,8,9,9,8
13462,6,6,2,0,6
13463,7,2,2,2,3
13464,1,2,0,7,2
13465,7,6,4,4,6
13466,6,6,5,7,3
13467,0,7,9,4,3
13468,3,2,2,7,1
13469,2,7,5,3,5
13470,5,0,4,4,0
13471,3,8,3,2,6
13472,5,6,4,9,3
13473,2,2,9,7,9
13474,6,9,5,7,5
13475,3,2,9,6,3
13476,2,7,6,6,8
13477,8,0,1,7,6
13478,1,3,5,8,8
13479,2,6,4,8,7
13480,1,3,8,3,0
13481,3,7,2,2,7
13482,3,2,8,7,0
13483,3,7,1,9,3
13484,9,5,2,8,0
13485,6,0,8,0,1
13486,4,9,6,5,3
13487,4,0,5,8,6
13488,1,9,0,7,9
13489,4,3,7,6,0
13490,1,2,9,9,7
13491,3,7,2,6,8
13492,6,6,8,4,9
13493,3,7,8,9,6
13494,3,7,5,2,2
13495,3,6,9,5,0
13496,5,7,7,2,5
13497,0,6,2,5,5
13498,2,2,0,9,0
13499,8,3,9,7,9
13500,7,6,0,4,7
13501,9,3,9,4,0
13502,6,3,5,7,8
13503,9,4,3,5,0
13504,9,1,0,4,3
13505,2,4,3,9,1
13506,8,8,5,6,7
13507,9,3,2,0,2
13508,0,5,6,5,1
13509,2,4,2,0,6
13510,0,8,6,4,7
13511,6,7,2,0,1
13512,5,9,2,3,1
13513,3,4,4,0,7
13514,5,5,9,3,3
13515,6,6,5,5,8
13516,6,9,3,4,6
13517,1,7,7,7,3
13518,2,5,8,1,7
13519,9,5,1,0,0
13520,4,4,3,3,7
13521,3,9,4,3,9
13522,2,5,7,7,6
13523,2,5,7,3,4
13524,8,0,6,7,8
13525,5,6,8,5,2
13526,7,2,3,5,2
13527,7,5,8,0,3
13528,5,8,2,5,3
13529,6,2,5,6,4
13530,0,1,3,2,3
13531,7,6,5,2,4
13532,4,0,1,2,9
13533,4,0,9,7,8
13534,7,8,3,8,5
13535,1,7,4,7,3
13536,9,7,4,4,5
13537,7,7,2,4,2
13538,5,0,3,6,9
13539,0,4,9,3,7
13540,4,7,8,5,1
13541,2,2,7,5,5
13542,3,6,3,9,5
13543,7,3,4,2,3
13544,2,3,2,2,1
13545,2,3,4,3,8
13546,9,3,8,1,5
13547,0,4,3,3,9
13548,2,2,4,4,1
13549,4,0,7,0,6
13550,8,4,4,3,5
13551,4,7,8,7,5
13552,5,9,7,6,8
13553,4,0,6,2,0
13554,2,1,4,6,6
13555,2,8,9,2,8
13556,2,6,1,9,9
13557,2,4,1,1,9
13558,9,6,3,4,2
13559,9,3,4,9,5
13560,5,8,5,8,6
13561,3,1,5,1,3
13562,5,0,0,2,3
13563,3,9,2,1,7
13564,3,0,1,6,7
13565,3,0,4,1,9
13566,4,0,8,1,8
13567,6,7,8,1,3
13568,1,2,2,6,1
13569,2,4,0,2,2
13570,4,0,8,3,8
13571,4,2,8,2,1
13572,9,7,9,3,6
13573,1,9,7,2,8
13574,0,2,1,6,7
13575,7,2,3,8,2
13576,4,9,7,3,4
13577,8,1,8,9,2
13578,2,2,1,8,9
13579,4,7,1,8,1
13580,6,1,4,0,7
13581,8,2,5,6,0
13582,4,1,4,6,9
13583,6,0,4,2,2
13584,1,6,6,2,4
13585,7,6,6,1,6
13586,6,4,1,0,4
13587,4,8,7,3,4
13588,8,9,2,4,8
13589,3,8,0,5,6
13590,6,3,9,3,0
13591,3,4,3,2,7
13592,5,5,5,1,0
13593,7,4,2,5,0
13594,2,6,5,3,3
13595,4,2,3,9,7
13596,4,5,1,4,3
13597,3,4,5,0,9
13598,9,4,9,8,8
13599,1,7,1,8,4
13600,1,8,9,3,8
13601,7,8,3,8,3
13602,9,9,6,6,3
13603,7,2,8,2,5
13604,9,1,5,5,4
13605,7,8,9,0,3
13606,4,8,5,5,2
13607,1,7,7,7,9
13608,1,5,8,9,5
13609,5,2,0,4,9
13610,1,6,6,9,6
13611,2,1,4,3,3
13612,0,5,0,2,0
13613,1,2,2,5,6
13614,2,8,1,6,6
13615,9,6,2,2,8
13616,5,3,7,0,8
13617,2,2,2,9,3
13618,9,3,6,2,6
13619,9,1,5,9,0
13620,2,1,0,9,1
13621,4,5,2,1,8
13622,9,3,2,8,3
13623,5,1,7,9,7
13624,7,0,3,2,5
13625,3,6,4,3,0
13626,1,3,6,2,3
13627,6,3,9,3,4
13628,3,0,2,5,0
13629,7,0,2,4,9
13630,3,3,2,6,0
13631,6,6,0,1,0
13632,6,0,6,3,4
13633,6,0,9,4,8
13634,9,3,4,3,9
13635,9,4,5,2,9
13636,5,7,7,5,1
13637,4,0,9,3,7
13638,7,9,1,8,8
13639,3,5,4,1,5
13640,3,5,5,0,5
13641,9,1,7,5,0
13642,3,8,9,5,3
13643,8,0,1,2,0
13644,2,1,0,7,8
13645,1,9,2,5,0
13646,5,3,7,0,5
13647,3,7,2,9,5
13648,9,1,0,9,4
13649,9,8,1,0,3
13650,0,9,8,2,8
13651,0,1,5,3,6
13652,9,2,6,1,5
13653,7,4,0,6,0
13654,9,2,4,3,0
13655,3,5,4,1,8
13656,0,5,4,5,5
13657,2,1,5,1,7
13658,9,7,9,7,6
13659,9,2,9,0,6
13660,0,7,5,6,3
13661,0,5,9,3,5
13662,3,3,9,7,4
13663,2,2,7,7,7
13664,3,8,0,6,2
13665,0,1,4,1,7
13666,1,4,8,7,5
13667,6,4,3,2,3
13668,4,4,1,8,2
13669,0,0,6,2,4
13670,6,4,9,8,2
13671,7,0,6,9,8
13672,8,9,5,1,4
13673,8,5,4,6,8
13674,9,3,7,5,1
13675,5,6,9,6,0
13676,7,7,4,4,6
13677,5,2,8,2,2
13678,7,1,4,2,3
13679,3,5,2,8,0
13680,8,8,6,3,4
13681,3,6,7,6,0
13682,8,4,5,7,1
13683,5,6,6,2,7
13684,9,8,3,1,4
13685,9,3,6,2,5
13686,4,1,5,2,1
13687,4,6,8,9,8
13688,3,8,0,9,5
13689,3,4,2,8,2
13690,8,9,3,8,2
13691,9,5,0,3,6
13692,0,4,5,1,4
13693,8,0,4,3,2
13694,2,8,4,1,5
13695,7,5,4,3,6
13696,0,8,6,5,0
13697,1,7,6,2,0
13698,4,9,2,2,7
13699,0,9,1,5,7
13700,2,7,2,3,3
13701,0,3,0,2,8
13702,6,5,9,3,0
13703,1,1,4,0,4
13704,8,1,0,4,9
13705,2,8,7,5,2
13706,2,4,8,0,1
13707,6,3,8,4,1
13708,9,7,7,7,2
13709,9,3,7,0,9
13710,9,5,8,2,3
13711,8,8,6,2,5
13712,2,7,7,4,2
13713,8,7,1,3,3
13714,4,2,5,4,8
13715,2,0,6,3,1
13716,2,3,0,9,4
13717,2,1,8,2,2
13718,3,8,7,8,1
13719,7,5,5,7,2
13720,6,6,3,5,9
13721,4,7,0,0,5
13722,1,2,6,1,5
13723,7,5,7,2,3
13724,1,5,7,4,8
13725,9,0,9,5,1
13726,3,6,5,4,9
13727,3,0,6,6,8
13728,6,7,4,9,1
13729,5,3,5,3,2
13730,3,9,8,4,0
13731,9,4,8,1,3
13732,3,0,4,2,5
13733,7,6,2,5,0
13734,8,9,9,0,4
13735,4,4,9,8,3
13736,0,6,1,6,2
13737,3,7,3,8,3
13738,3,7,3,3,8
13739,4,3,2,1,4
13740,7,3,9,1,9
13741,9,7,7,6,8
13742,1,4,1,9,6
13743,4,8,7,8,1
13744,6,8,7,1,4
13745,8,6,0,3,0
13746,2,2,8,8,5
13747,8,0,9,5,8
13748,6,1,0,2,5
13749,9,5,2,1,5
13750,6,6,7,5,0
13751,9,2,9,6,1
13752,4,1,3,2,3
13753,1,4,7,7,2
13754,4,4,7,1,2
13755,0,0,1,8,9
13756,4,0,8,2,3
13757,8,8,6,2,5
13758,4,9,5,5,8
13759,9,4,6,6,4
13760,3,9,7,3,9
13761,1,5,3,8,6
13762,7,3,0,2,4
13763,9,5,4,8,9
13764,5,5,2,6,3
13765,9,9,7,7,6
13766,1,5,2,5,8
13767,9,7,9,0,4
13768,8,9,4,8,3
13769,1,6,9,5,8
13770,1,6,7,5,8
13771,3,5,8,6,2
13772,7,6,3,7,2
13773,4,8,9,0,5
13774,9,1,0,3,7
13775,3,0,6,7,9
13776,6,5,9,1,7
13777,9,9,2,6,5
13778,3,1,3,9,4
13779,0,8,2,5,4
13780,5,2,3,2,1
13781,6,8,6,5,8
13782,2,8,1,5,7
13783,6,1,2,4,7
13784,3,7,4,6,7
13785,5,3,8,6,8
13786,8,4,7,7,0
13787,9,9,4,7,3
13788,6,6,9,2,5
13789,1,1,0,2,0
13790,3,7,7,4,7
13791,9,1,4,4,2
13792,9,3,5,5,1
13793,9,5,2,0,6
13794,5,4,8,4,5
13795,3,3,9,9,1
13796,8,1,1,2,5
13797,0,9,9,2,6
13798,6,5,9,0,6
13799,7,2,6,6,3
13800,8,3,2,6,2
13801,5,8,1,1,6
13802,9,9,8,1,8
13803,8,7,2,0,1
13804,8,2,4,3,8
13805,6,4,6,9,6
13806,5,2,7,3,0
13807,8,4,1,4,9
13808,4,1,2,7,5
13809,5,2,4,6,9
13810,8,8,2,5,6
13811,8,9,1,3,0
13812,8,7,8,9,2
13813,1,3,8,6,1
13814,1,3,0,8,0
13815,8,2,2,9,1
13816,7,1,7,7,3
13817,8,8,4,1,7
13818,6,1,6,3,3
13819,0,4,0,9,0
13820,7,2,7,5,6
13821,6,6,0,0,0
13822,9,5,7,5,3
13823,7,8,6,3,6
13824,4,1,3,7,5
13825,2,0,2,6,0
13826,2,8,7,8,4
13827,4,2,9,5,5
13828,7,8,9,0,7
13829,4,0,7,0,9
13830,8,0,2,6,1
13831,6,5,7,9,2
13832,6,2,2,3,9
13833,4,5,6,9,6
13834,5,8,0,9,5
13835,4,0,2,4,4
13836,0,7,3,0,8
13837,0,0,0,3,9
13838,5,7,5,9,2
13839,2,5,8,4,2
13840,4,6,6,3,9
13841,5,6,6,9,9
13842,6,7,9,4,5
13843,9,4,0,4,8
13844,4,7,8,7,0
13845,7,1,6,5,9
13846,2,3,8,7,4
13847,6,1,7,9,8
13848,4,4,4,8,9
13849,8,0,9,7,7
13850,4,9,8,5,8
13851,8,2,1,5,0
13852,1,0,6,0,4
13853,2,1,3,0,1
13854,0,0,4,3,4
13855,1,7,0,6,7
13856,2,7,1,7,8
13857,2,7,9,4,5
13858,5,9,9,9,4
13859,7,4,4,4,9
13860,1,8,7,5,6
13861,8,4,2,4,9
13862,1,9,2,5,9
13863,0,8,2,9,2
13864,4,2,3,8,0
13865,7,6,2,9,5
13866,2,1,7,5,8
13867,5,1,5,2,6
13868,1,3,9,3,8
13869,2,1,1,3,6
13870,8,1,5,5,3
13871,2,7,1,5,1
13872,8,9,7,5,4
13873,6,9,7,6,9
13874,4,4,3,3,0
13875,4,5,0,9,2
13876,3,1,4,1,3
13877,0,9,6,8,9
13878,2,8,0,3,0
13879,7,3,0,6,8
13880,4,8,0,8,9
13881,4,0,2,0,7
13882,0,3,3,9,1
13883,7,9,4,8,6
13884,8,6,7,5,0
13885,5,7,7,2,5
13886,7,1,0,9,6
13887,0,0,4,4,0
13888,5,8,0,0,0
13889,1,4,3,9,9
13890,6,0,1,7,1
13891,2,9,1,6,0
13892,4,4,5,6,1
13893,3,6,2,9,8
13894,0,2,7,6,2
13895,0,5,9,9,7
13896,6,0,6,1,9
13897,0,6,0,0,1
13898,9,4,7,2,2
13899,6,9,5,1,1
13900,1,4,3,0,7
13901,4,5,2,7,2
13902,3,3,9,4,5
13903,9,5,1,8,8
13904,8,6,8,9,8
13905,5,2,6,3,7
13906,7,3,8,9,2
13907,9,0,1,9,6
13908,4,7,1,7,1
13909,3,9,8,2,3
13910,3,0,8,4,3
13911,2,8,6,9,0
13912,9,9,7,8,9
13913,6,9,1,1,3
13914,1,6,3,8,7
13915,4,3,4,9,9
13916,0,5,7,4,4
13917,2,9,0,0,0
13918,3,2,5,5,4
13919,9,5,1,8,0
13920,5,6,3,4,7
13921,8,9,5,3,0
13922,4,8,4,4,4
13923,5,5,3,4,5
13924,1,7,8,3,0
13925,7,3,9,3,9
13926,4,3,9,1,6
13927,9,5,6,8,2
13928,6,3,9,0,6
13929,1,0,3,6,0
13930,7,3,7,4,8
13931,3,3,5,3,4
13932,4,9,2,4,3
13933,1,4,0,8,2
13934,1,7,7,0,5
13935,9,6,2,1,4
13936,4,1,5,9,7
13937,8,2,3,2,7
13938,0,2,4,9,4
13939,5,0,0,1,7
13940,1,9,4,5,1
13941,8,0,1,5,7
13942,0,5,0,2,4
13943,7,5,5,6,1
13944,2,5,7,3,8
